ID,Salary,DOJ,DOL,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,12gyear,gyear,12GradAge,GradAge
215931,380000,2012-12-01,2015-12-01 00:00:00,quality assurance test engineer,Bangalore,f,83.0,cbse,74.4,cbse,5026,2,B.Tech/B.E.,CS,74.0,5026,1.0,Orissa,365,585,415,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,1.2828,0.9688,0.672,1.0024,1.1343,1989,1970,1970,19,19
576183,395000,2014-01-01,present,assistant systems engineer,Chennai,m,87.0,cbse,73.0,cbse,144,2,B.Tech/B.E.,CS,66.6,144,1.0,Uttar Pradesh,625,585,750,0.952245572924303,585.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5899,0.0459,-0.9122,-1.1218,-0.4776,1992,1970,1970,22,22
1034790,335000,2014-02-01,present,programmer analyst,Chennai,m,75.0,cbse,62.8,cbse,903,2,B.Tech/B.E.,EC,65.0,903,1.0,Uttar Pradesh,490,530,485,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.7027,0.7119,0.7785,-0.2344,0.0973,1990,1970,1970,20,20
489939,285000,2013-02-01,present,customer service representative,Pune,m,74.6,cbse,58.0,cbse,6545,2,B.Tech/B.E.,CS,73.86,6545,1.0,Uttar Pradesh,710,585,530,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2782,1.7488,0.3817,0.6204,0.9763,1989,1970,1970,19,19
1207299,300000,2014-02-01,2015-04-01 00:00:00,system engineer,Bangalore,m,83.0,cbse,70.0,state,1725,2,B.Tech/B.E.,CS,72.0,1725,1.0,Uttar Pradesh,385,640,690,0.996744486852253,655.0,333.0,623.0,407.0,433.0,356.0,348.0,-0.7335,0.3789,-0.1437,0.2727,0.4805,1991,1970,1970,21,21
1060355,300000,2014-05-01,present,android developer,Bangalore,m,87.0,state board,81.0,state,12984,2,B.Tech/B.E.,EC,72.0,12984,1.0,Tamil Nadu,570,495,525,0.0531603052826837,475.0,196.0,407.0,407.0,433.0,356.0,348.0,0.5591,-0.1206,0.01,-1.6289,-1.6273,1992,1970,1970,22,22
1275106,300000,2014-12-01,2015-01-01 00:00:00,rf engineer,Trichy,m,78.53,state board,68.5,state,8014,2,B.Tech/B.E.,EC,63.7,8014,1.0,Maharashtra,560,495,500,0.649389714846691,365.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.159,-1.6191,1.3933,-2.136,-2.5853,1990,1970,1970,20,20
1058932,400000,2014-01-01,present,software developer,Bangalore,m,73.0,cbse,61.6,cbse,2177,1,B.Tech/B.E.,CS,66.9,2177,1.0,Rajasthan,595,570,725,0.953899775079926,535.0,333.0,530.0,407.0,433.0,356.0,348.0,-0.4463,0.5454,0.4711,0.7798,-0.8608,1989,1970,1970,19,19
282180,500000,2011-11-01,2012-02-01 00:00:00,embedded software engineer,Bangalore,m,67.7,up board,78.2,state,4439,2,B.Tech/B.E.,CS,71.0,4439,1.0,Uttar Pradesh,515,475,485,0.765673581234011,485.0,333.0,407.0,407.0,433.0,356.0,348.0,0.51,0.8128,1.8331,0.1798,0.8183,1987,1970,1970,17,17
259623,175000,2011-03-01,2012-06-01 00:00:00,it support specialist,Chennai,m,54.0,,68.0,,1114,2,B.Tech/B.E.,EC,69.0,1114,1.0,Tamil Nadu,505,295,375,0.649389714846691,345.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2009,-0.7473,-0.6343,-0.9953,-1.3934,1988,1970,1970,18,18
329829,240000,2014-01-01,present,human resource assistant,Secunderabad,m,67.0,ssc,65.0,state,11183,2,B.Tech/B.E.,CS,62.0,11183,1.0,Telangana,375,355,255,0.190153405601018,315.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.1082,-0.9033,-0.0537,0.6498,-1.2354,1991,1970,1970,21,21
985445,120000,2014-11-01,2015-04-01 00:00:00,technical support executive,"A-64,sec-64,noida",m,48.0,state board,54.0,state,903,2,B.Tech/B.E.,CS,56.0,903,1.0,Uttar Pradesh,325,335,390,0.356536487724475,185.0,333.0,346.0,407.0,433.0,356.0,348.0,-1.308,-1.7856,0.01,0.0192,-2.3937,1991,1970,1970,21,21
924753,325000,2014-06-01,present,systems engineer,Hyderabad,m,96.0,icse,79.5,state,124,2,B.Tech/B.E.,CS,90.0,124,1.0,Orissa,765,670,720,0.842248322257836,575.0,333.0,469.0,407.0,433.0,356.0,348.0,-0.4463,1.2114,0.9322,1.1601,-0.0943,1992,1970,1970,22,22
1259769,135000,2014-09-01,present,php developer,Noida,f,64.0,up board,63.6,state,8718,2,B.Tech/B.E.,CS,75.9,8718,1.0,Uttar Pradesh,420,510,475,0.911395278391328,465.0,333.0,500.0,407.0,433.0,356.0,348.0,0.4155,-0.1206,-0.2974,-2.0092,-0.4776,1993,1970,1970,23,23
552751,590000,2013-11-01,2015-01-01 00:00:00,software engineer,,m,87.4,cbse,86.8,cbse,13128,2,B.Tech/B.E.,CS,82.4,13128,1.0,Delhi,615,595,705,0.952245572924303,585.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0208,0.0459,0.01,0.2727,0.2889,1991,1970,1970,21,21
660938,100000,2013-09-01,2014-03-01 00:00:00,hr assistant,Chennai,f,88.0,stmary higher secondary,81.0,state,11473,2,B.Tech/B.E.,CS,78.5,11473,1.0,Tamil Nadu,450,535,415,0.525922584252055,415.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.1644,-1.2861,-0.7585,-0.2344,1.4386,1992,1970,1970,22,22
530470,275000,2014-04-01,present,software engineer,Noida,m,53.8,cbse,59.6,cbse,11759,2,B.Tech/B.E.,CS,80.68,11759,1.0,Uttarakhand,425,560,370,0.992259189330951,665.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.6924,0.8128,0.0914,1.5018,-0.4455,1992,1970,1970,22,22
791334,60000,2014-09-01,present,test engineer,Lucknow,f,84.0,icse,87.0,icse,8161,2,B.Tech/B.E.,CS,80.3,8161,1.0,Uttar Pradesh,615,470,470,0.930370607202691,565.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,0.7119,1.2396,-0.7415,1.247,1991,1970,1970,21,21
660959,190000,2013-11-01,2013-06-01 00:00:00,technical support engineer,Chennai,m,83.0,state board,86.0,state,11473,2,B.Tech/B.E.,EC,71.0,11473,1.0,Tamil Nadu,555,555,280,0.376059586651545,425.0,300.0,407.0,407.0,433.0,313.0,348.0,-0.159,0.8784,0.7785,0.1459,1.247,1990,1970,1970,20,20
1125281,120000,2014-10-01,2015-05-01 00:00:00,sales executive,Hyderabad,m,85.0,state board,85.6,state,8819,2,M.Tech./M.E.,CS,80.0,8819,1.0,Telangana,630,510,485,0.622642915849938,585.0,333.0,407.0,407.0,433.0,356.0,348.0,1.2772,0.0459,0.3174,-0.995,1.0554,1991,1970,1970,21,21
309046,250000,2014-02-01,2015-01-01 00:00:00,android developer,,m,71.0,cbse,60.0,cbse,5904,2,B.Tech/B.E.,CS,63.0,5904,1.0,Uttar Pradesh,465,355,515,0.356536487724475,425.0,333.0,346.0,407.0,433.0,356.0,348.0,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253,1993,1970,1970,23,23
741227,300000,2014-11-01,present,programmer analyst,Chennai,m,90.3,state board,83.5,state,474,2,B.Tech/B.E.,EC,61.63,474,1.0,Maharashtra,500,440,340,0.538386892985096,455.0,333.0,407.0,407.0,433.0,366.0,348.0,-0.159,0.3789,0.3174,-0.4879,1.0554,1992,1970,1970,22,22
271549,330000,2012-05-01,2014-11-01 00:00:00,software engineer,Bangalore,m,70.0,mp,60.0,cbse,1618,2,B.Tech/B.E.,CS,64.3,1618,1.0,Madhya Pradesh,645,465,575,0.525922584252055,415.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4173,-1.8393,-0.344,1.1199,0.1864,1989,1970,1970,19,19
1119237,400000,2014-07-01,present,electronic field service engineer,,m,81.4,cbse,71.0,cbse,3002,2,B.Tech/B.E.,EC,77.0,3002,1.0,Orissa,580,370,500,0.207392169717661,475.0,260.0,407.0,407.0,433.0,356.0,348.0,-0.0154,0.3789,0.7785,-0.2344,1.4386,1992,1970,1970,22,22
814679,120000,2011-08-01,2014-05-01 00:00:00,electrical project engineer,Ahmedabad,m,75.0,state board,59.6,state,6389,2,B.Tech/B.E.,EC,61.51,6389,1.0,Gujarat,520,425,385,0.557389505646088,315.0,324.0,407.0,407.0,420.0,356.0,348.0,0.2718,-0.1206,0.4711,-0.6147,-0.2859,1989,1970,1970,19,19
626510,330000,2014-11-01,present,system engineer,Mumbai,f,86.0,state board,78.83,state,5111,2,B.Tech/B.E.,CS,69.43,5111,1.0,Maharashtra,465,475,500,0.884122511593735,535.0,333.0,407.0,407.0,433.0,356.0,348.0,1.5644,0.3789,1.0859,-1.1218,-0.0943,1993,1970,1970,23,23
797192,300000,2013-09-01,2015-04-01 00:00:00,assistant programmer,Pune,f,66.0,rajasthan board,64.0,state,13038,2,B.Tech/B.E.,CS,65.0,13038,1.0,Rajasthan,370,355,385,0.294295423383813,455.0,333.0,407.0,407.0,433.0,356.0,348.0,1.2772,1.0449,1.7007,-1.3753,0.6721,1990,1970,1970,20,20
299705,130000,2015-02-01,2015-04-01 00:00:00,test engineer,Bangalore,m,72.0,board of secondary education,75.0,state,4297,2,M.Tech./M.E.,other,87.5,4297,1.0,Telangana,335,285,345,0.649389714846691,455.0,300.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.3448,0.0914,1.3549,0.0284,1990,1970,1970,20,20
348114,335000,2013-07-01,present,systems engineer,Bangalore,f,90.0,ssc,87.0,state,3666,2,B.Tech/B.E.,CS,76.0,3666,1.0,Andhra Pradesh,554,455,495,0.377551419424541,375.0,333.0,407.0,407.0,433.0,356.0,348.0,0.9737,0.9688,0.2366,2.765,-0.0167,1989,1970,1970,19,19
196447,370000,2012-06-01,present,software developer,Noida,f,79.0,cbse,69.4,cbse,115,2,MCA,CS,65.0,115,1.0,Punjab,495,555,545,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,0.0464,-0.4353,0.672,0.0623,0.0284,1988,1970,1970,18,18
244948,145000,2012-01-01,2012-11-01 00:00:00,data analyst,Bangalore,m,67.6,cgbse,50.0,state,6567,2,B.Tech/B.E.,CS,65.0,6567,1.0,Chhattisgarh,445,495,325,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,0.3555,-0.1232,-0.9245,-0.4078,0.8183,1989,1970,1970,19,19
582739,325000,2012-12-01,2013-05-01 00:00:00,software engineer,Kolkata,m,89.0,ssc,94.3,state,7268,2,B.Tech/B.E.,CS,76.2,7268,1.0,Telangana,720,645,750,0.864685413370085,525.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,-0.1206,-0.7585,-0.995,-1.4356,1990,1970,1970,20,20
296716,180000,2012-05-01,2013-10-01 00:00:00,technical support engineer,,m,79.0,icse,81.0,icse,1920,2,B.Tech/B.E.,CS,72.04,1920,1.0,Uttar Pradesh,455,435,554,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0355,0.0328,-1.6502,1.0024,0.3444,1988,1970,1970,18,18
262479,495000,2012-03-01,present,system engineer,,m,85.4,cbse,80.2,cbse,158,1,B.Tech/B.E.,CS,88.1,158,1.0,Jammu and Kashmir,415,565,595,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,0.6646,0.6568,0.2366,-0.7603,0.0284,1988,1970,1970,18,18
404256,115000,2012-07-01,2015-03-01 00:00:00,assistant professor,Visakhapatnam,f,69.2,,87.4,,3666,2,B.Tech/B.E.,EC,76.9,3666,1.0,Andhra Pradesh,415,435,415,0.649389714846691,285.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.308,-1.1196,-3.0639,-0.3612,-0.6692,1989,1970,1970,19,19
339386,280000,2013-02-01,present,software engineer,Hyderabad,m,89.0,secondary school certificate,96.0,state,4415,2,B.Tech/B.E.,CS,74.5,4415,1.0,Telangana,355,345,405,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2009,1.6708,0.5994,0.0623,0.5024,1991,1970,1970,21,21
127002,475000,2010-08-01,2014-09-01 00:00:00,product developer,chennai,m,87.8,ssc,95.0,state,1487,2,B.Tech/B.E.,EC,74.9,1487,1.0,Andhra Pradesh,525,465,615,0.376059586651545,475.0,300.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-1.8393,-1.7954,-0.2902,-2.0253,1989,1970,1970,19,19
970295,345000,2014-11-01,present,graduate engineer trainee,Gurgaon,m,86.1,icse,74.83,cbse,505,2,B.Tech/B.E.,EC,73.9,505,1.0,Orissa,545,570,665,0.684565067658204,475.0,260.0,407.0,407.0,452.0,356.0,348.0,-1.1644,0.7119,-0.2974,1.2869,0.8637,1992,1970,1970,22,22
64400,500000,2010-09-01,2012-07-01 00:00:00,associate software engineer,Bangalore,m,86.8,central board of secondary education,78.2,state,3356,2,B.Tech/B.E.,CS,75.73,3356,1.0,Karnataka,635,535,495,0.864685413370085,525.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7264,0.5008,0.2366,0.7673,-0.2875,1989,1970,1970,19,19
1192794,265000,2014-09-01,2015-04-01 00:00:00,qa analyst,Pune,f,85.83,state board,86.0,state,11554,2,B.Tech/B.E.,CS,86.0,11554,1.0,Maharashtra,315,480,295,0.144789889482462,365.0,333.0,284.0,407.0,433.0,356.0,348.0,-0.159,-1.2861,-0.9122,-2.0092,-1.244,1992,1970,1970,22,22
189286,400000,2012-01-01,present,software engineer,Chennai,m,82.2,state board,81.33,state,4042,2,B.Tech/B.E.,EC,90.0,4042,1.0,Tamil Nadu,425,415,425,0.376059586651545,515.0,300.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.3448,0.672,-0.4078,0.6603,1989,1970,1970,19,19
947956,180000,2014-06-01,2015-01-01 00:00:00,it recruiter,Ahmedabad,m,79.6,cbse,50.4,state,12834,2,B.Tech/B.E.,CS,58.1,12834,1.0,Gujarat,640,520,390,0.953899775079926,435.0,333.0,530.0,407.0,433.0,356.0,348.0,-0.8772,-0.4536,-0.9122,0.653,-1.244,1989,1970,1970,19,19
1035842,240000,2015-01-01,2015-05-01 00:00:00,embedded software engineer,Hyderabad,m,71.0,state board,65.4,state,2528,2,B.Tech/B.E.,EC,69.9,2528,1.0,Uttar Pradesh,605,580,465,0.943272157866555,375.0,452.0,407.0,407.0,433.0,356.0,348.0,1.2772,0.7119,0.3174,-1.1218,1.4386,1992,1970,1970,22,22
1046268,240000,2015-03-01,2015-04-01 00:00:00,business analyst consultant,Pune,m,59.0,state board,55.0,cbse,11467,2,B.Tech/B.E.,EC,66.0,11467,1.0,Rajasthan,700,570,485,0.112139438207403,385.0,228.0,469.0,407.0,433.0,356.0,348.0,1.9953,0.3789,1.2396,-1.7556,1.4386,1992,1970,1970,22,22
555964,180000,2014-05-01,present,hardware engineer,Bangalore,f,86.4,,64.0,,6970,2,B.Tech/B.E.,EC,55.07,6970,1.0,Karnataka,615,610,530,0.124502074009537,455.0,233.0,407.0,407.0,433.0,356.0,348.0,0.4155,0.5454,-1.0659,0.2727,1.0554,1991,1970,1970,21,21
781932,100000,2013-07-01,2014-04-01 00:00:00,lecturer,Bhubaneswar,m,83.6,state board,74.89,state,11013,2,B.Tech/B.E.,ME,67.6,11013,1.0,Orissa,555,535,650,0.971663490820888,455.0,333.0,407.0,553.0,433.0,356.0,348.0,-0.0154,-0.1206,-0.2974,-0.6147,-0.2859,1992,1970,1970,22,22
963956,390000,2014-07-01,present,associate software engineer,Hyderabad,m,84.83,state board,93.3,state,1428,2,B.Tech/B.E.,CS,65.5,1428,1.0,Telangana,675,545,545,0.953899775079926,395.0,333.0,530.0,407.0,433.0,356.0,348.0,1.2772,0.0459,1.547,0.0192,0.8637,1992,1970,1970,22,22
1013002,260000,2013-12-01,2014-12-01 00:00:00,data analyst,Bangalore,m,84.43,icse,63.33,state,2318,2,B.Tech/B.E.,EC,61.13,2318,1.0,Karnataka,665,530,605,0.446198249677897,425.0,333.0,407.0,407.0,433.0,356.0,348.0,1.1336,0.8784,0.9322,-0.4879,-0.2859,1991,1970,1970,21,21
120511,115000,2011-01-01,2011-10-01 00:00:00,system engineer,Chennai,m,76.36,matriculation,71.5,state,1353,2,B.Tech/B.E.,CS,60.13,1353,1.0,Andhra Pradesh,445,465,355,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,0.9737,0.6568,-0.344,-1.2303,-0.6035,1988,1970,1970,18,18
1281191,105000,2014-04-01,2014-08-01 00:00:00,software developer,Noida,m,75.0,cbse,65.0,cbse,23,2,B.Tech/B.E.,CS,63.0,23,1.0,Uttar Pradesh,465,580,665,0.622642915849938,535.0,333.0,407.0,407.0,433.0,356.0,348.0,1.2772,-0.2871,1.7007,-1.1218,-0.8608,1991,1970,1970,21,21
687992,180000,2013-12-01,2015-01-01 00:00:00,customer support engineer,Bangalore,m,55.6,state board,56.2,state,1638,2,B.Tech/B.E.,EC,65.9,1638,1.0,Uttar Pradesh,380,520,500,0.824666400671332,455.0,400.0,407.0,407.0,433.0,356.0,348.0,-1.8825,-3.4506,-2.1418,0.7798,-2.9686,1991,1970,1970,21,21
922684,305000,2014-09-01,2015-04-01 00:00:00,programmer analyst,Coimbatore,f,92.0,icse,89.0,icse,272,2,B.Tech/B.E.,CS,64.08,272,1.0,Punjab,800,475,695,0.356536487724475,535.0,333.0,346.0,407.0,433.0,356.0,348.0,0.99,1.7109,1.547,-2.136,0.2889,1991,1970,1970,21,21
980895,350000,2015-04-01,present,graduate engineer,New Delhi,m,87.6,cbse,77.6,cbse,7557,2,B.Tech/B.E.,EC,76.22,7557,1.0,Delhi,510,655,535,0.193768441980019,455.0,292.0,407.0,407.0,324.0,356.0,348.0,-2.457,-1.2861,-0.1437,0.5262,-0.4776,1991,1970,1970,21,21
817070,525000,2014-03-01,present,programmer,Ratnagiri,m,77.86,state board,64.33,state,4795,2,M.Tech./M.E.,CS,70.0,4795,1.0,Maharashtra,590,555,590,0.990008756723898,655.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.4517,-1.1196,0.6248,1.794,-0.0943,1989,1970,1970,19,19
1063388,310000,2014-07-01,present,junior software developer,pune,m,88.83,cbse,70.8,cbse,10360,2,B.Tech/B.E.,CS,65.63,10360,1.0,Kerala,475,615,665,0.144789889482462,495.0,333.0,284.0,407.0,433.0,356.0,348.0,0.2718,-0.1206,0.1637,0.7798,-0.0943,1991,1970,1970,21,21
289737,300000,2013-04-01,2015-03-01 00:00:00,programmer,hyderabad,m,80.5,board of secondary education,71.25,state,1422,2,B.Tech/B.E.,CS,65.0,1422,1.0,Andhra Pradesh,615,555,645,0.901489571371033,545.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.2628,0.8128,-1.3599,-0.1727,0.1864,1989,1970,1970,19,19
212902,600000,2011-08-01,2015-01-01 00:00:00,programmer analyst,Chennai,m,88.18,,90.33,,4968,2,B.Tech/B.E.,CS,70.0,4968,1.0,Tamil Nadu,685,715,645,0.998086556504608,715.0,333.0,407.0,407.0,433.0,356.0,348.0,-2.1175,-0.5913,-2.2308,0.8848,-1.0774,1990,1970,1970,20,20
1265819,240000,2014-08-01,2015-04-01 00:00:00,software engineer,Mumbai,m,82.0,state board,79.23,state,5050,2,B.Tech/B.E.,EC,70.0,5050,1.0,Rajasthan,605,565,645,0.649389714846691,545.0,333.0,407.0,407.0,433.0,356.0,348.0,0.7027,1.2114,0.9322,-1.1218,0.2889,1992,1970,1970,22,22
35327,215000,2012-08-01,present,software test engineer,New Delhi,m,65.0,cbse,67.0,state,44,2,B.Tech/B.E.,CS,65.78,44,1.0,Uttar Pradesh,405,475,404,0.342314899911815,365.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-0.1232,-0.4891,1.2374,0.0284,1988,1970,1970,18,18
505912,180000,2012-08-01,2014-04-01 00:00:00,software developer,Jaipur,m,84.83,rajasthan board ajmer,77.23,state,165,2,B.Tech/B.E.,CS,73.5,165,1.0,Rajasthan,415,545,605,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,1.1283,0.3838,-0.9245,0.7673,-0.2875,1990,1970,1970,20,20
1077918,140000,2014-06-01,2015-02-01 00:00:00,software engineer,Pune,m,62.4,state board,67.17,state,2665,2,B.Tech/B.E.,EC,60.14,2665,1.0,Maharashtra,420,615,465,0.881620069530177,425.0,420.0,407.0,407.0,433.0,356.0,348.0,-0.5899,-0.2871,0.01,0.1459,0.0973,1988,1970,1970,18,18
520399,450000,2011-10-01,present,software engineer,,m,69.2,cbse,67.8,cbse,78,2,B.Tech/B.E.,CS,74.6,78,1.0,Uttar Pradesh,535,510,455,0.819416529835888,505.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2009,-1.5273,-0.0537,-0.0552,-1.1169,1991,1970,1970,21,21
852169,310000,2013-10-01,present,software engineer,Noida,m,86.67,icse,83.43,icse,11776,1,B.Tech/B.E.,EC,80.38,11776,1.0,West Bengal,650,665,780,0.649389714846691,685.0,356.0,407.0,407.0,433.0,356.0,348.0,-0.5899,0.2124,0.01,-1.5021,-0.8608,1991,1970,1970,21,21
602117,455000,2013-03-01,present,designer,Gurgaon,m,81.0,cbse,76.4,cbse,196,2,B.Tech/B.E.,ME,69.7,196,1.0,Haryana,510,385,455,0.840840968763718,455.0,333.0,407.0,473.0,433.0,356.0,348.0,0.8463,-0.9531,-0.7585,-1.3753,-2.2021,1990,1970,1970,20,20
295355,110000,2011-07-01,2015-04-01 00:00:00,quality control inspection technician,Pondicherry,m,83.3,matriculation,83.3,state,1034,2,B.Tech/B.E.,EC,76.6,1034,1.0,Tamil Nadu,435,325,405,0.694479327708463,145.0,366.0,407.0,407.0,433.0,473.0,348.0,-1.3447,0.0328,-1.2148,0.1798,-1.2354,1990,1970,1970,20,20
914034,480000,2014-03-01,present,qa analyst,Noida,m,72.0,cbse,69.0,state,51,2,MCA,CS,65.5,51,1.0,Uttar Pradesh,485,475,385,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.1644,-0.2871,0.4711,0.0192,0.585,1991,1970,1970,21,21
1082552,200000,2015-02-01,2015-04-01 00:00:00,software engineer,Pune,f,81.0,cbse,75.5,cbse,6814,2,B.Tech/B.E.,CS,82.8,6814,1.0,West Bengal,475,410,320,0.622642915849938,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2718,0.2124,0.01,1.0333,0.4805,1993,1970,1970,23,23
311951,950000,2012-01-01,present,business analyst,Noida,m,88.0,cbse,87.0,cbse,3245,2,B.Tech/B.E.,EC,66.0,3245,1.0,Haryana,535,635,715,0.649389714846691,515.0,333.0,407.0,407.0,433.0,356.0,348.0,-2.272,-0.7473,-0.344,1.1199,-2.8152,1989,1970,1970,19,19
529692,240000,2012-12-01,2014-02-01 00:00:00,software engineer,Noida,m,72.0,up board,76.0,state,66,2,B.Tech/B.E.,CS,71.32,66,1.0,Uttar Pradesh,510,535,545,0.884122511593735,535.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2782,1.4368,1.3977,0.0035,0.6603,1991,1970,1970,21,21
1099501,110000,2014-10-01,2015-04-01 00:00:00,qa analyst,Gurgaon,m,54.0,state board,64.0,state,7600,2,B.Tech/B.E.,CS,62.0,7600,1.0,Uttar Pradesh,360,425,370,0.23780283983757,455.0,333.0,315.0,407.0,433.0,356.0,348.0,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,1993,1970,1970,23,23
1096106,115000,2014-07-01,2015-04-01 00:00:00,gis/cad engineer,Bhubaneswar,f,79.14,icse,70.2,cbse,3427,2,B.Tech/B.E.,EC,76.0,3427,1.0,Orissa,510,470,440,0.207392169717661,435.0,260.0,407.0,407.0,433.0,356.0,348.0,1.5644,1.0449,0.9322,-0.2344,0.8637,1992,1970,1970,22,22
275906,620000,2012-11-01,present,assistant manager,Jhajjar,m,86.0,cbse,68.0,cbse,3856,2,B.Tech/B.E.,EC,70.0,3856,1.0,Punjab,595,445,575,0.538386892985096,455.0,333.0,407.0,407.0,433.0,340.0,348.0,-0.7264,-0.9033,-1.0697,-0.4078,-0.1295,1989,1970,1970,19,19
666151,325000,2014-09-01,2015-04-01 00:00:00,business analyst,delhi,f,84.6,cbse,66.4,cbse,47,1,B.Tech/B.E.,CS,71.0,47,1.0,Delhi,500,500,385,0.413838255788123,385.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.4517,0.3789,1.0859,-0.8682,1.247,1992,1970,1970,22,22
811167,270000,2014-07-01,2015-05-01 00:00:00,engineer,,m,95.2,cbse,78.3,cbse,64,2,B.Tech/B.E.,ME,73.52,64,1.0,Uttar Pradesh,555,560,530,0.840840968763718,455.0,333.0,407.0,473.0,433.0,356.0,348.0,-1.0208,0.3789,-0.4511,0.0192,1.0554,1992,1970,1970,22,22
602344,450000,2013-07-01,present,senior mechanical engineer,Gulbarga,m,90.5,state board,95.7,state,1391,1,B.Tech/B.E.,ME,82.09,1391,1.0,Telangana,510,680,780,0.971663490820888,445.0,333.0,407.0,553.0,433.0,356.0,348.0,0.2718,0.0459,-0.6048,-0.2344,0.4805,1992,1970,1970,22,22
358268,450000,2013-03-01,present,system engineer,Mumbai,m,76.0,cbse,78.0,cbse,167,2,B.Tech/B.E.,CS,67.0,167,1.0,Haryana,345,465,515,0.884122511593735,535.0,333.0,407.0,407.0,433.0,356.0,348.0,-4.1267,-0.2793,-0.1988,1.2374,-0.7615,1990,1970,1970,20,20
1063512,300000,2013-10-01,2015-01-01 00:00:00,assistant manager,Mumbai,m,76.0,state board,66.0,state,1358,2,B.Tech/B.E.,EC,56.24,1358,1.0,Maharashtra,710,570,545,0.649389714846691,395.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,1992,1970,1970,22,22
1062655,300000,2014-10-01,present,programmer analyst,Chennai,m,88.0,state board,90.0,state,3505,2,B.Tech/B.E.,CS,73.14,3505,1.0,Andhra Pradesh,500,495,665,0.991230625262871,535.0,333.0,592.0,407.0,433.0,356.0,348.0,-0.159,0.2124,0.4711,1.0333,1.4386,1993,1970,1970,23,23
1272126,230000,2014-06-01,present,it technician,hyderabad(bhadurpally),f,75.3,state board,76.5,state,16545,2,B.Tech/B.E.,CS,72.56,16545,1.0,Telangana,500,290,330,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,1.9953,0.7119,0.3174,0.653,0.4805,1991,1970,1970,21,21
1233060,145000,2013-08-01,2015-03-01 00:00:00,technical support engineer,Navi Mumbai,m,79.6,state board,78.0,state,3113,2,B.Tech/B.E.,EC,54.75,3113,1.0,Maharashtra,685,630,645,0.436962648056859,495.0,333.0,407.0,407.0,433.0,324.0,348.0,-0.4463,0.3789,0.4711,-0.7415,0.4805,1990,1970,1970,20,20
1037131,180000,2013-12-01,present,java software engineer,Hyderabad,m,77.6,state board,89.6,state,11958,2,B.Tech/B.E.,CS,65.15,11958,1.0,Andhra Pradesh,545,495,450,0.911395278391328,445.0,333.0,500.0,407.0,433.0,356.0,348.0,0.1282,1.2114,0.7785,-2.2627,0.6721,1990,1970,1970,20,20
